ID,Name,equipId,value,mtrlId,eventFlag_forStock,eventFlag_forRelease,sellQuantity,pad3,equipType,costType,pad1,setNum,value_Add,value_Magnification,iconId,nameMsgId,menuTitleMsgId,menuIconId,pad2
9120073,[Vigil - Spells] [Incantation] Flame- Fall Upon Them,6020,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120074,[Vigil - Spells] [Incantation] Whirl- O Flame!,6030,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120075,[Vigil - Spells] [Incantation] Flame- Cleanse Me,6040,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120076,[Vigil - Spells] [Incantation] Flame- Grant Me Strength,6050,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120077,[Vigil - Spells] [Incantation] Flame- Protect Me,6060,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120078,[Vigil - Spells] [Incantation] Giantsflame Take Thee,6100,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120079,[Vigil - Spells] [Incantation] Flame of the Fell God,6110,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120080,[Vigil - Spells] [Incantation] Burn- O Flame!,6120,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120081,[Vigil - Spells] [Incantation] Black Flame,6210,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120082,[Vigil - Spells] [Incantation] Surge- O Flame!,6220,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120083,[Vigil - Spells] [Incantation] Scouring Black Flame,6230,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120084,[Vigil - Spells] [Incantation] Black Flame Ritual,6240,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120085,[Vigil - Spells] [Incantation] Black Flame Blade,6250,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120086,[Vigil - Spells] [Incantation] Black Flame's Protection,6260,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120087,[Vigil - Spells] [Incantation] Noble Presence,6270,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120088,[Vigil - Spells] [Incantation] Bloodflame Talons,6300,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120089,[Vigil - Spells] [Incantation] Bloodboon,6310,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120090,[Vigil - Spells] [Incantation] Bloodflame Blade,6320,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120091,[Vigil - Spells] [Incantation] Barrier of Gold,6330,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120092,[Vigil - Spells] [Incantation] Protection of the Erdtree,6340,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120093,[Vigil - Spells] [Incantation] Rejection,6400,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120094,[Vigil - Spells] [Incantation] Wrath of Gold,6410,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120095,[Vigil - Spells] [Incantation] Urgent Heal,6420,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120096,[Vigil - Spells] [Incantation] Heal,6421,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120097,[Vigil - Spells] [Incantation] Great Heal,6422,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120098,[Vigil - Spells] [Incantation] Lord's Heal,6423,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120099,[Vigil - Spells] [Incantation] Erdtree Heal,6424,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120100,[Vigil - Spells] [Incantation] Blessing's Boon,6430,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120101,[Vigil - Spells] [Incantation] Blessing of the Erdtree,6431,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120102,[Vigil - Spells] [Incantation] Cure Poison,6440,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120103,[Vigil - Spells] [Incantation] Lord's Aid,6441,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120104,[Vigil - Spells] [Incantation] Flame Fortification,6450,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120105,[Vigil - Spells] [Incantation] Magic Fortification,6460,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120106,[Vigil - Spells] [Incantation] Lightning Fortification,6470,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120107,[Vigil - Spells] [Incantation] Divine Fortification,6480,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120108,[Vigil - Spells] [Incantation] Lord's Divine Fortification,6490,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120109,[Vigil - Spells] [Incantation] Night Maiden's Mist,6500,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120110,[Vigil - Spells] [Incantation] Assassin's Approach,6510,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120111,[Vigil - Spells] [Incantation] Shadow Bait,6520,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120112,[Vigil - Spells] [Incantation] Darkness,6530,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120113,[Vigil - Spells] [Incantation] Golden Vow,6600,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120114,[Vigil - Spells] [Incantation] Discus of Light,6700,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120115,[Vigil - Spells] [Incantation] Triple Rings of Light,6701,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120116,[Vigil - Spells] [Incantation] Radagon's Rings of Light,6710,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120117,[Vigil - Spells] [Incantation] Elden Stars,6720,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120118,[Vigil - Spells] [Incantation] Law of Regression,6730,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120119,[Vigil - Spells] [Incantation] Immutable Shield,6740,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120120,[Vigil - Spells] [Incantation] Litany of Proper Death,6750,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120121,[Vigil - Spells] [Incantation] Law of Causality,6760,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120122,[Vigil - Spells] [Incantation] Order's Blade,6770,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120123,[Vigil - Spells] [Incantation] Order Healing,6780,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120124,[Vigil - Spells] [Incantation] Bestial Sling,6800,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120125,[Vigil - Spells] [Incantation] Stone of Gurranq,6810,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120126,[Vigil - Spells] [Incantation] Beast Claw,6820,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120127,[Vigil - Spells] [Incantation] Gurranq's Beast Claw,6830,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120128,[Vigil - Spells] [Incantation] Bestial Vitality,6840,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120129,[Vigil - Spells] [Incantation] Bestial Constitution,6850,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120130,[Vigil - Spells] [Incantation] Lightning Spear,6900,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120131,[Vigil - Spells] [Incantation] Ancient Dragons' Lightning Strike,6910,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120132,[Vigil - Spells] [Incantation] Lightning Strike,6920,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120133,[Vigil - Spells] [Incantation] Frozen Lightning Spear,6921,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120134,[Vigil - Spells] [Incantation] Honed Bolt,6930,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120135,[Vigil - Spells] [Incantation] Ancient Dragons' Lightning Spear,6940,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120136,[Vigil - Spells] [Incantation] Fortissax's Lightning Spear,6941,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120137,[Vigil - Spells] [Incantation] Lansseax's Glaive,6950,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120138,[Vigil - Spells] [Incantation] Electrify Armament,6960,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120139,[Vigil - Spells] [Incantation] Vyke's Dragonbolt,6970,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120140,[Vigil - Spells] [Incantation] Dragonbolt Blessing,6971,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120141,[Vigil - Spells] [Incantation] Dragonfire,7000,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120142,[Vigil - Spells] [Incantation] Agheel's Flame,7001,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120143,[Vigil - Spells] [Incantation] Magma Breath,7010,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120144,[Vigil - Spells] [Incantation] Theodorix's Magma,7011,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120145,[Vigil - Spells] [Incantation] Dragonice,7020,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120146,[Vigil - Spells] [Incantation] Borealis's Mist,7021,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120147,[Vigil - Spells] [Incantation] Rotten Breath,7030,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120148,[Vigil - Spells] [Incantation] Ekzykes's Decay,7031,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120149,[Vigil - Spells] [Incantation] Glintstone Breath,7040,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120150,[Vigil - Spells] [Incantation] Smarag's Glintstone Breath,7041,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120151,[Vigil - Spells] [Incantation] Placidusax's Ruin,7050,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120152,[Vigil - Spells] [Incantation] Dragonclaw,7060,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120153,[Vigil - Spells] [Incantation] Dragonmaw,7080,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120154,[Vigil - Spells] [Incantation] Greyoll's Roar,7090,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120155,[Vigil - Spells] [Incantation] Pest Threads,7200,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120156,[Vigil - Spells] [Incantation] Swarm of Flies,7210,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120157,[Vigil - Spells] [Incantation] Poison Mist,7220,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120158,[Vigil - Spells] [Incantation] Poison Armament,7230,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120159,[Vigil - Spells] [Incantation] Scarlet Aeonia,7240,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120160,[Vigil - Spells] [Incantation] Inescapable Frenzy,7300,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120161,[Vigil - Spells] [Incantation] The Flame of Frenzy,7310,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120162,[Vigil - Spells] [Incantation] Unendurable Frenzy,7311,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120163,[Vigil - Spells] [Incantation] Frenzied Burst,7320,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120164,[Vigil - Spells] [Incantation] Howl of Shabriri,7330,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120165,[Vigil - Spells] [Incantation] Aspects of the Crucible: Tail,7500,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120166,[Vigil - Spells] [Incantation] Aspects of the Crucible: Horns,7510,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120167,[Vigil - Spells] [Incantation] Aspects of the Crucible: Breath,7520,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120168,[Vigil - Spells] [Incantation] Black Blade,7530,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120169,[Vigil - Spells] [Incantation] Fire's Deadly Sin,7900,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120170,[Vigil - Spells] [Incantation] Golden Lightning Fortification,7903,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130000,[Vigil - Talismans] Crimson Amber Medallion,1000,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130003,[Vigil - Talismans] Cerulean Amber Medallion,1010,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130006,[Vigil - Talismans] Viridian Amber Medallion,1020,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130009,[Vigil - Talismans] Arsenal Charm,1030,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130011,[Vigil - Talismans] Great-Jar's Arsenal,1032,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130012,[Vigil - Talismans] Erdtree's Favor,1040,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130015,[Vigil - Talismans] Radagon's Scarseal,1050,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130016,[Vigil - Talismans] Radagon's Soreseal,1051,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130017,[Vigil - Talismans] Starscourge Heirloom,1060,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130018,[Vigil - Talismans] Prosthesis-Wearer Heirloom,1070,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130019,[Vigil - Talismans] Stargazer Heirloom,1080,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130020,[Vigil - Talismans] Two Fingers Heirloom,1090,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130021,[Vigil - Talismans] Silver Scarab,1100,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130022,[Vigil - Talismans] Gold Scarab,1110,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130023,[Vigil - Talismans] Moon of Nokstella,1140,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130024,[Vigil - Talismans] Green Turtle Talisman,1150,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130025,[Vigil - Talismans] Stalwart Horn Charm,1160,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130027,[Vigil - Talismans] Immunizing Horn Charm,1170,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130029,[Vigil - Talismans] Clarifying Horn Charm,1180,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130031,[Vigil - Talismans] Prince of Death's Pustule,1190,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130032,[Vigil - Talismans] Prince of Death's Cyst,1191,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130033,[Vigil - Talismans] Mottled Necklace,1200,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130035,[Vigil - Talismans] Bull-Goat's Talisman,1210,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130036,[Vigil - Talismans] Marika's Scarseal,1220,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130037,[Vigil - Talismans] Marika's Soreseal,1221,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130038,[Vigil - Talismans] Warrior Jar Shard,1230,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130039,[Vigil - Talismans] Shard of Alexander,1231,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130040,[Vigil - Talismans] Millicent's Prosthesis,1250,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130041,[Vigil - Talismans] Magic Scorpion Charm,2000,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130042,[Vigil - Talismans] Lightning Scorpion Charm,2010,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130043,[Vigil - Talismans] Fire Scorpion Charm,2020,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130044,[Vigil - Talismans] Sacred Scorpion Charm,2030,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130045,[Vigil - Talismans] Red-Feathered Branchsword,2040,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130046,[Vigil - Talismans] Ritual Sword Talisman,2050,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130047,[Vigil - Talismans] Spear Talisman,2060,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130048,[Vigil - Talismans] Hammer Talisman,2070,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130049,[Vigil - Talismans] Winged Sword Insignia,2080,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130050,[Vigil - Talismans] Rotten Winged Sword Insignia,2081,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130051,[Vigil - Talismans] Dagger Talisman,2090,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130052,[Vigil - Talismans] Arrow's Reach Talisman,2100,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130053,[Vigil - Talismans] Blue Dancer Charm,2110,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130054,[Vigil - Talismans] Twinblade Talisman,2120,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130055,[Vigil - Talismans] Axe Talisman,2130,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130056,[Vigil - Talismans] Lance Talisman,2140,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130057,[Vigil - Talismans] Arrow's Sting Talisman,2150,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130058,[Vigil - Talismans] Lord of Blood's Exultation,2160,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130059,[Vigil - Talismans] Kindred of Rot's Exultation,2170,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130060,[Vigil - Talismans] Claw Talisman,2180,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130061,[Vigil - Talismans] Roar Medallion,2190,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130062,[Vigil - Talismans] Curved Sword Talisman,2200,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130063,[Vigil - Talismans] Companion Jar,2210,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130064,[Vigil - Talismans] Perfumer's Talisman,2220,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130065,[Vigil - Talismans] Graven-School Talisman,3000,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130066,[Vigil - Talismans] Graven-Mass Talisman,3001,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130067,[Vigil - Talismans] Faithful's Canvas Talisman,3040,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130068,[Vigil - Talismans] Flock's Canvas Talisman,3050,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130069,[Vigil - Talismans] Old Lord's Talisman,3060,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130070,[Vigil - Talismans] Radagon Icon,3070,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130071,[Vigil - Talismans] Primal Glintstone Blade,3080,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130072,[Vigil - Talismans] Godfrey Icon,3090,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130073,[Vigil - Talismans] Dragoncrest Shield Talisman,4000,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130076,[Vigil - Talismans] Dragoncrest Greatshield Talisman,4003,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130077,[Vigil - Talismans] Spelldrake Talisman,4010,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130080,[Vigil - Talismans] Flamedrake Talisman,4020,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130083,[Vigil - Talismans] Boltdrake Talisman,4030,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130086,[Vigil - Talismans] Haligdrake Talisman,4040,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130089,[Vigil - Talismans] Pearldrake Talisman,4050,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130092,[Vigil - Talismans] Crucible Scale Talisman,4060,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130093,[Vigil - Talismans] Crucible Feather Talisman,4070,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130094,[Vigil - Talismans] Blue-Feathered Branchsword,4080,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130095,[Vigil - Talismans] Ritual Shield Talisman,4090,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130096,[Vigil - Talismans] Greatshield Talisman,4100,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130097,[Vigil - Talismans] Crucible Knot Talisman,4110,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130098,[Vigil - Talismans] Crimson Seed Talisman,5000,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130099,[Vigil - Talismans] Cerulean Seed Talisman,5010,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130100,[Vigil - Talismans] Blessed Dew Talisman,5020,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130101,[Vigil - Talismans] Taker's Cameo,5030,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130102,[Vigil - Talismans] Godskin Swaddling Cloth,5040,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130103,[Vigil - Talismans] Assassin's Crimson Dagger,5050,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130104,[Vigil - Talismans] Assassin's Cerulean Dagger,5060,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130105,[Vigil - Talismans] Crepus's Vial,6000,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130106,[Vigil - Talismans] Concealing Veil,6010,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130107,[Vigil - Talismans] Carian Filigreed Crest,6020,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9130108,[Vigil - Talismans] Longtail Cat Talisman,6040,0,400002,0,0,-1,0,2,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
